id_suministro,id_cliente,id_ubicacion,direccion_suministro,nivel_tension,id_sist_electrico,fecha_alta_suministro,estado_suministro
1007083,5817,26,Calle Venezuela 5443,BT,8,2003-03-30 14:13:39,SUSPENDIDO
1007084,5818,7,Pasaje Venezuela 2980,BT,5,2010-11-01 14:53:35,ACTIVO
1007085,5819,43,Av. Bolívar 2767,BT,8,2015-02-06 02:53:05,ACTIVO
1007086,5820,39,Av. Bolívar 4152,BT,8,2004-02-16 21:11:48,ACTIVO
1007087,5821,42,Psje. Los Pinos 8044,BT,5,2015-01-15 00:07:05,INACTIVO
1007088,5822,28,Jr. La Molina 7697,BT,6,2007-05-01 15:04:30,ACTIVO
1007089,5823,17,Pasaje San Martín 9587,BT,6,2002-04-01 18:21:09,ACTIVO
1007090,5824,27,Calle Progreso 981,BT,6,2014-12-03 22:46:59,ACTIVO
1007091,5825,43,Jr. Panamericana 922,BT,4,2017-04-15 05:40:10,ACTIVO
1007092,5826,3,Jr. Panamericana 8136,BT,7,2009-01-31 03:58:50,ACTIVO
1007093,5827,7,Psje. Bolívar 3389,BT,2,2018-07-16 13:31:21,ACTIVO
1007094,5828,7,Jr. El Sol 9663,BT,6,2005-03-09 21:18:29,ACTIVO
1007095,5829,40,Pasaje Venezuela 4184,BT,8,2020-09-02 17:39:19,ACTIVO
1007096,5830,9,Av. Venezuela 7537,BT,6,2015-09-16 15:58:32,ACTIVO
1007097,5831,42,Pasaje Progreso 4532,BT,2,2004-07-09 04:02:15,ACTIVO
1007098,5832,35,Psje. Universitaria 1804,BT,3,2018-08-19 15:49:12,ACTIVO
1007099,5833,30,Jr. El Sol 6165,BT,8,2018-05-12 03:56:31,ACTIVO
1007100,5834,9,Av. Universitaria 1783,BT,5,2019-06-23 00:41:14,ACTIVO
1007101,5835,20,Jr. Venezuela 5708,BT,1,2019-09-22 23:29:05,ACTIVO
1007102,5836,28,Psje. Universitaria 1395,BT,3,2002-10-24 01:54:51,ACTIVO
1007103,5837,30,Av. El Sol 1279,BT,6,2019-01-31 02:07:07,ACTIVO
1007104,5838,7,Calle Venezuela 498,BT,3,2006-05-21 04:26:37,ACTIVO
1007105,5839,4,Pasaje Venezuela 1274,BT,4,2010-05-28 04:02:14,ACTIVO
1007106,5840,9,Psje. Progreso 2051,BT,7,2005-12-19 06:30:49,ACTIVO
1007107,5841,40,Av. Panamericana 9835,BT,2,2022-12-26 00:00:00,ACTIVO
1007108,5841,40,Pasaje Grau 1842,BT,4,2012-03-05 01:49:32,ACTIVO
1007109,5842,19,Jr. La Molina 5249,BT,8,2018-08-05 06:51:23,ACTIVO
1007110,5843,38,Pasaje La Molina 7775,MT,5,2019-03-24 04:36:29,ACTIVO
1007111,5844,9,Calle Progreso 7203,BT,3,2018-07-27 09:07:31,ACTIVO
1007112,5845,24,Av. El Sol 2933,BT,1,2010-01-28 06:34:55,ACTIVO
1007113,5846,7,Pasaje Bolívar 1746,BT,7,2017-02-03 20:39:40,ACTIVO
1007114,5847,9,Psje. Universitaria 2401,MT,3,2005-05-10 12:29:23,ACTIVO
1007115,5848,2,Pasaje Universitaria 7298,BT,7,2000-11-06 04:48:07,ACTIVO
1007116,5849,27,Calle Grau 6537,BT,3,2010-11-22 17:21:59,ACTIVO
1007117,5850,43,Calle Universitaria 3189,BT,6,2018-07-29 01:03:46,ACTIVO
1007118,5851,3,Calle Bolívar 9074,BT,1,2020-11-17 19:25:50,ACTIVO
1007119,5851,3,Av. Venezuela 298,BT,5,2000-07-27 16:26:44,ACTIVO
1007120,5852,30,Jr. Panamericana 7931,BT,3,2013-12-26 13:44:13,ACTIVO
1007121,5853,21,Psje. Panamericana 6475,BT,1,2014-08-23 21:27:30,ACTIVO
1007122,5854,30,Psje. El Sol 8369,BT,4,2000-03-05 11:36:28,SUSPENDIDO
1007123,5854,30,Av. El Sol 3847,BT,7,2009-09-12 12:37:00,ACTIVO
1007124,5855,13,Psje. Venezuela 3174,BT,8,2007-09-07 10:27:40,ACTIVO
1007125,5856,9,Pasaje Los Pinos 6248,BT,8,2007-09-09 02:35:40,ACTIVO
1007126,5856,9,Pasaje Los Pinos 9795,BT,3,2012-02-08 21:56:57,ACTIVO
1007127,5857,8,Pasaje El Sol 166,BT,1,2005-09-25 04:24:28,ACTIVO
1007128,5858,5,Jr. Los Pinos 7880,BT,6,2004-11-30 01:47:58,ACTIVO
1007129,5859,7,Jr. San Martín 2984,BT,6,2004-02-10 17:06:14,ACTIVO
1007130,5860,20,Av. El Sol 6285,BT,7,2008-03-14 10:49:24,ACTIVO
1007131,5861,15,Calle San Martín 7580,BT,3,2019-01-19 01:56:20,ACTIVO
1007132,5862,15,Pasaje Bolívar 8886,BT,7,2011-09-13 17:54:35,ACTIVO
1007133,5862,15,Psje. La Molina 857,MT,3,2019-03-23 13:35:01,ACTIVO
1007134,5863,38,Psje. Grau 8093,BT,8,2020-09-14 10:47:16,ACTIVO
1007135,5864,7,Av. La Molina 2855,BT,7,2014-05-03 23:37:40,ACTIVO
1007136,5865,4,Calle Grau 258,BT,5,2024-12-27 00:00:00,ACTIVO
1007137,5866,9,Calle Grau 8128,BT,3,2010-10-08 10:32:20,ACTIVO
1007138,5867,15,Psje. Los Pinos 6833,BT,4,2002-08-29 05:55:59,ACTIVO
1007139,5868,43,Pasaje Bolívar 1322,BT,6,2010-12-06 05:34:50,ACTIVO
1007140,5869,13,Av. Los Pinos 4521,BT,8,2001-07-07 18:15:25,ACTIVO
1007141,5870,24,Pasaje Los Pinos 1761,BT,7,2003-06-29 15:24:37,ACTIVO
1007142,5871,5,Calle Venezuela 7442,BT,5,2014-06-13 11:36:27,ACTIVO
1007143,5871,5,Pasaje Progreso 7095,BT,2,2002-09-10 17:56:26,ACTIVO
1007144,5871,5,Jr. San Martín 5488,BT,1,2007-02-01 13:44:47,ACTIVO
1007145,5872,29,Pasaje El Sol 6140,BT,5,2011-09-29 08:46:03,ACTIVO
1007146,5873,9,Psje. Grau 8517,BT,4,2007-02-27 05:58:12,ACTIVO
1007147,5874,29,Av. Venezuela 8512,MT,2,2020-05-20 07:09:01,ACTIVO
1007148,5875,9,Calle Progreso 8738,BT,6,2002-10-21 22:52:10,ACTIVO
1007149,5876,3,Psje. Panamericana 5055,BT,8,2015-06-16 16:09:52,ACTIVO
1007150,5876,3,Pasaje Universitaria 1750,BT,1,2001-12-31 16:42:19,ACTIVO
1007151,5876,3,Jr. Progreso 2280,BT,7,2005-09-25 14:46:49,ACTIVO
1007152,5877,9,Pasaje Universitaria 8620,BT,6,2015-03-25 02:18:38,ACTIVO
1007153,5878,7,Calle Grau 4598,BT,8,2007-06-06 14:25:37,ACTIVO
1007154,5879,38,Calle El Sol 7423,BT,5,2006-09-13 12:56:20,ACTIVO
1007155,5880,4,Av. La Molina 8203,BT,4,2002-02-13 00:16:55,ACTIVO
1007156,5881,5,Av. Progreso 5676,BT,4,2013-10-13 11:29:37,ACTIVO
1007157,5882,43,Pasaje Universitaria 7616,BT,5,2018-10-21 20:16:31,ACTIVO
1007158,5883,3,Av. Grau 2144,BT,1,2019-06-15 17:18:26,ACTIVO
1007159,5884,38,Psje. Progreso 484,BT,7,2008-11-04 07:46:33,ACTIVO
1007160,5885,43,Jr. El Sol 9918,BT,7,2017-11-24 14:08:45,ACTIVO
1007161,5886,15,Pasaje Grau 3574,BT,5,2002-07-02 00:39:22,ACTIVO
1007162,5887,12,Jr. Grau 1643,BT,8,2009-05-28 10:46:13,ACTIVO
1007163,5888,7,Av. San Martín 9223,BT,4,2022-05-15 00:00:00,ACTIVO
1007164,5888,7,Calle San Martín 6360,BT,1,2013-03-06 17:44:40,ACTIVO
1007165,5889,38,Psje. San Martín 3495,BT,8,2002-09-05 04:25:18,ACTIVO
1007166,5890,26,Av. El Sol 7491,BT,8,2009-12-20 08:30:55,ACTIVO
1007167,5890,26,Jr. Panamericana 3260,BT,1,2016-11-10 21:05:37,ACTIVO
1007168,5891,3,Psje. El Sol 3590,BT,6,2003-01-21 17:24:26,ACTIVO
1007169,5891,3,Jr. San Martín 6103,BT,5,2012-02-18 00:49:03,ACTIVO
1007170,5892,9,Calle La Molina 345,BT,2,2008-06-12 12:20:10,ACTIVO
1007171,5893,3,Av. Grau 9315,BT,5,2011-02-01 17:27:31,ACTIVO
1007172,5894,38,Pasaje Los Pinos 7715,BT,6,2003-01-12 06:25:45,ACTIVO
1007173,5895,23,Calle Panamericana 8729,BT,7,2002-05-01 12:18:18,ACTIVO
1007174,5896,28,Jr. La Molina 5320,BT,5,2010-01-27 03:23:27,ACTIVO
1007175,5896,28,Av. Venezuela 7082,BT,7,2011-03-13 17:22:29,ACTIVO
1007176,5897,29,Calle Los Pinos 2742,BT,1,2014-03-05 06:30:57,ACTIVO
1007177,5898,7,Jr. Universitaria 3574,BT,4,2019-09-10 16:09:52,ACTIVO
1007178,5899,15,Av. Panamericana 9142,BT,2,2009-02-22 04:14:42,ACTIVO
1007179,5900,3,Calle Venezuela 2807,BT,8,2016-11-08 01:58:08,ACTIVO
1007180,5901,17,Av. Bolívar 6384,BT,3,2014-05-02 11:09:59,SUSPENDIDO
1007181,5902,43,Pasaje Grau 5935,BT,5,2003-09-27 07:19:53,ACTIVO
1007182,5903,9,Calle La Molina 9394,BT,4,2014-12-28 11:06:16,ACTIVO
1007183,5904,34,Psje. Progreso 3897,BT,3,2001-11-14 00:28:15,ACTIVO
1007184,5905,29,Psje. El Sol 3494,BT,5,2010-11-10 06:46:55,ACTIVO
1007185,5906,16,Jr. Universitaria 4734,BT,8,2015-11-14 13:27:25,ACTIVO
1007186,5907,13,Calle La Molina 637,BT,1,2001-07-15 19:17:55,ACTIVO
1007187,5907,13,Av. La Molina 5933,BT,6,2004-08-20 09:28:01,ACTIVO
1007188,5907,13,Psje. Los Pinos 291,BT,4,2011-08-14 01:34:23,INACTIVO
1007189,5908,7,Jr. Venezuela 1863,BT,2,2015-07-13 07:27:22,ACTIVO
1007190,5909,9,Calle Venezuela 1027,BT,8,2006-08-22 20:05:42,ACTIVO
1007191,5910,40,Pasaje Venezuela 8186,BT,8,2003-07-23 20:18:06,ACTIVO
1007192,5911,29,Av. San Martín 8252,BT,5,2019-08-05 01:21:43,ACTIVO
1007193,5911,29,Jr. Grau 8883,BT,6,2020-06-07 02:23:48,ACTIVO
1007194,5912,8,Jr. Universitaria 4050,BT,5,2017-04-24 13:49:37,ACTIVO
1007195,5913,28,Pasaje Bolívar 9364,BT,4,2014-12-18 08:50:05,ACTIVO
1007196,5914,39,Calle Progreso 7587,BT,2,2020-11-12 14:42:41,ACTIVO
1007197,5915,15,Pasaje Venezuela 5394,BT,2,2013-11-08 01:34:07,ACTIVO
1007198,5916,38,Pasaje Grau 4552,BT,8,2000-01-29 16:52:46,ACTIVO
1007199,5917,38,Psje. Panamericana 7982,BT,3,2016-07-27 13:56:41,ACTIVO
1007200,5917,38,Psje. San Martín 7782,BT,1,2011-11-26 22:47:51,ACTIVO
1007201,5918,38,Calle Panamericana 2818,BT,1,2007-03-14 13:20:46,ACTIVO
1007202,5918,38,Psje. Progreso 608,BT,5,2000-03-26 09:26:26,ACTIVO
1007203,5919,3,Calle Progreso 8023,BT,8,2005-06-22 23:05:23,ACTIVO
1007204,5920,3,Psje. Progreso 1792,BT,1,2006-12-24 06:06:26,ACTIVO
1007205,5921,13,Pasaje San Martín 7242,BT,4,2012-05-27 11:41:14,ACTIVO
1007206,5922,43,Calle La Molina 6454,BT,5,2006-04-29 03:47:02,ACTIVO
1007207,5923,15,Pasaje El Sol 3140,BT,6,2003-04-01 02:14:10,ACTIVO
1007208,5923,15,Calle San Martín 3494,BT,7,2018-04-11 10:03:25,ACTIVO
1007209,5924,41,Jr. La Molina 4335,BT,6,2008-07-19 09:27:58,ACTIVO
1007210,5925,6,Psje. Venezuela 9452,BT,6,2001-05-07 20:32:56,ACTIVO
1007211,5926,6,Av. Venezuela 3886,BT,8,2010-11-17 20:46:03,ACTIVO
1007212,5927,39,Av. Grau 4807,BT,4,2004-01-08 17:56:02,ACTIVO
1007213,5928,43,Pasaje Bolívar 5710,BT,4,2016-07-17 09:55:23,ACTIVO
1007214,5929,28,Calle Bolívar 7841,BT,3,2005-02-13 10:24:36,ACTIVO
1007215,5930,38,Jr. Grau 684,BT,3,2012-02-29 10:04:48,ACTIVO
1007216,5931,7,Calle Venezuela 7427,MT,4,2010-09-23 12:29:23,ACTIVO
1007217,5931,7,Jr. Bolívar 6997,BT,8,2007-03-14 01:13:32,ACTIVO
1007218,5932,39,Psje. Universitaria 2825,BT,5,2011-08-01 06:54:24,ACTIVO
1007219,5933,29,Psje. Grau 9241,MT,2,2000-08-02 00:24:56,ACTIVO
1007220,5934,26,Jr. Bolívar 407,BT,4,2016-05-29 07:14:29,ACTIVO
1007221,5935,3,Calle Panamericana 5231,BT,3,2010-05-04 11:16:26,ACTIVO
1007222,5936,3,Calle San Martín 2943,BT,5,2015-08-07 07:21:44,ACTIVO
1007223,5937,7,Calle Bolívar 625,BT,5,2003-07-29 17:36:02,ACTIVO
1007224,5938,26,Av. Los Pinos 8330,BT,8,2019-12-09 15:06:46,ACTIVO
1007225,5938,26,Calle Panamericana 971,BT,3,2000-05-02 23:52:16,ACTIVO
1007226,5939,33,Calle Progreso 584,BT,6,2014-04-16 01:28:23,ACTIVO
1007227,5939,33,Psje. La Molina 5731,BT,3,2020-10-21 09:00:00,ACTIVO
1007228,5939,33,Pasaje Progreso 8728,BT,4,2004-03-28 00:22:16,ACTIVO
1007229,5940,30,Calle Los Pinos 7637,BT,3,2006-02-13 11:35:01,ACTIVO
1007230,5941,9,Av. Los Pinos 1531,BT,8,2000-04-04 14:11:05,ACTIVO
1007231,5942,7,Jr. Los Pinos 4412,BT,1,2018-04-23 04:59:04,ACTIVO
1007232,5943,43,Calle Progreso 4399,BT,4,2020-11-03 17:49:50,ACTIVO
1007233,5944,4,Jr. Progreso 5457,BT,2,2013-10-04 13:55:35,ACTIVO
1007234,5945,5,Av. Bolívar 3162,BT,6,2012-06-16 08:55:59,ACTIVO
1007235,5946,11,Pasaje San Martín 9357,BT,3,2000-11-07 02:53:12,ACTIVO
1007236,5947,4,Psje. Panamericana 380,BT,2,2019-06-11 08:56:22,ACTIVO
1007237,5948,4,Jr. Progreso 8763,BT,2,2007-03-23 13:09:23,ACTIVO
1007238,5949,40,Calle Los Pinos 3312,BT,5,2017-12-17 16:25:19,ACTIVO
1007239,5950,15,Psje. Bolívar 6854,BT,5,2005-10-01 19:45:49,ACTIVO
1007240,5951,6,Calle Bolívar 6010,BT,3,2007-04-10 13:44:02,ACTIVO
1007241,5951,6,Pasaje Panamericana 7123,BT,6,2015-07-11 11:57:15,ACTIVO
1007242,5952,15,Jr. Panamericana 449,BT,5,2017-01-22 10:35:07,ACTIVO
1007243,5953,27,Av. Universitaria 9340,BT,5,2007-06-14 18:32:50,ACTIVO
1007244,5954,3,Av. El Sol 3765,BT,6,2015-11-10 05:59:56,ACTIVO
1007245,5955,43,Pasaje La Molina 7699,BT,8,2010-08-06 21:39:42,ACTIVO
1007246,5956,29,Pasaje La Molina 7385,BT,7,2010-10-18 19:05:14,ACTIVO
1007247,5957,9,Psje. Progreso 4475,BT,5,2001-08-27 13:58:03,ACTIVO
1007248,5958,5,Calle El Sol 5128,BT,6,2017-08-30 00:40:23,ACTIVO
1007249,5959,15,Calle Venezuela 5213,BT,3,2004-09-28 18:19:09,ACTIVO
1007250,5960,9,Jr. Grau 4682,BT,2,2009-07-06 17:40:35,ACTIVO
1007251,5961,5,Pasaje Panamericana 4525,BT,5,2001-03-22 00:22:34,ACTIVO
1007252,5962,3,Pasaje Venezuela 1670,MT,5,2012-08-24 17:29:39,ACTIVO
1007253,5963,7,Pasaje Grau 1561,BT,4,2006-08-07 07:06:51,ACTIVO
1007254,5964,43,Pasaje Los Pinos 7010,BT,1,2010-01-10 18:02:14,ACTIVO
1007255,5964,43,Psje. Grau 632,BT,2,2007-04-01 15:49:20,ACTIVO
1007256,5965,15,Calle Progreso 7451,BT,7,2017-10-11 22:47:11,ACTIVO
1007257,5966,38,Pasaje Grau 7906,BT,3,2008-02-19 12:05:34,ACTIVO
1007258,5967,39,Psje. Universitaria 1784,MT,5,2004-09-23 07:28:21,ACTIVO
1007259,5968,20,Psje. Bolívar 3830,BT,3,2003-02-25 19:51:14,ACTIVO
1007260,5969,11,Psje. La Molina 544,BT,3,2010-06-27 17:17:44,ACTIVO
1007261,5970,39,Pasaje El Sol 9136,BT,5,2002-12-07 22:24:35,ACTIVO
1007262,5971,15,Calle El Sol 545,BT,8,2018-05-29 06:22:33,ACTIVO
1007263,5972,38,Jr. Los Pinos 8563,BT,7,2010-11-03 06:39:08,ACTIVO
1007264,5973,4,Jr. Panamericana 6402,BT,6,2014-01-11 05:33:09,ACTIVO
1007265,5974,40,Psje. Bolívar 4708,BT,3,2000-11-27 07:43:29,ACTIVO
1007266,5975,39,Jr. Venezuela 6002,BT,1,2014-01-07 05:04:31,ACTIVO
1007267,5976,4,Pasaje El Sol 341,BT,8,2018-07-24 15:26:09,ACTIVO
1007268,5977,42,Pasaje Universitaria 420,BT,2,2010-01-01 13:20:53,ACTIVO
1007269,5978,39,Pasaje El Sol 5377,BT,1,2000-06-24 12:48:13,SUSPENDIDO
1007270,5979,40,Calle El Sol 504,BT,1,2008-12-05 20:03:12,ACTIVO
1007271,5980,37,Pasaje Panamericana 5786,BT,3,2012-11-21 06:23:52,ACTIVO
1007272,5981,15,Pasaje Progreso 7712,BT,6,2024-05-09 00:00:00,ACTIVO
1007273,5981,15,Av. Grau 7341,BT,7,2013-07-01 21:04:39,ACTIVO
1007274,5982,19,Av. Panamericana 3715,BT,3,2006-08-19 22:59:11,ACTIVO
1007275,5983,30,Jr. Los Pinos 5714,BT,1,2019-04-27 05:52:57,ACTIVO
1007276,5983,30,Calle Los Pinos 6528,BT,2,2019-07-09 00:28:23,ACTIVO
1007277,5984,9,Jr. San Martín 4659,BT,6,2007-06-19 10:24:12,ACTIVO
1007278,5985,15,Calle Los Pinos 2955,BT,2,2000-06-22 21:31:43,ACTIVO
1007279,5986,15,Pasaje Grau 6007,BT,6,2002-04-03 19:18:46,ACTIVO
1007280,5987,28,Pasaje Panamericana 7774,BT,5,2012-09-13 10:19:21,ACTIVO
1007281,5988,5,Calle La Molina 472,BT,6,2005-02-02 03:32:58,ACTIVO
1007282,5988,5,Pasaje Panamericana 1539,BT,2,2007-07-29 06:38:34,ACTIVO
1007283,5989,9,Av. Grau 5373,BT,8,2016-04-21 16:37:03,ACTIVO
1007284,5989,9,Pasaje Universitaria 3664,BT,3,2018-03-18 18:10:14,ACTIVO
1007285,5990,4,Calle La Molina 9905,BT,6,2008-05-03 14:14:19,ACTIVO
1007286,5990,4,Av. El Sol 3016,BT,8,2015-08-17 07:06:55,ACTIVO
1007287,5991,40,Av. Universitaria 4816,BT,2,2006-08-18 06:14:08,ACTIVO
1007288,5992,3,Calle El Sol 4749,BT,8,2001-03-13 15:18:52,ACTIVO
1007289,5993,29,Av. La Molina 1741,BT,1,2020-01-09 02:04:11,ACTIVO
1007290,5994,38,Calle Panamericana 8311,BT,2,2007-12-25 15:19:52,ACTIVO
1007291,5995,3,Calle Bolívar 1018,BT,1,2002-03-28 19:59:40,ACTIVO
1007292,5996,30,Calle Panamericana 9726,BT,5,2002-04-09 16:52:28,ACTIVO
1007293,5997,43,Calle Bolívar 3645,BT,8,2017-08-19 02:18:37,ACTIVO
1007294,5997,43,Jr. Venezuela 8386,BT,3,2017-02-08 03:44:38,ACTIVO
1007295,5998,13,Jr. Progreso 5106,BT,7,2013-06-17 23:04:05,ACTIVO
1007296,5999,10,Psje. Los Pinos 8718,BT,8,2017-09-28 10:23:28,ACTIVO
1007297,6000,30,Jr. Venezuela 8912,BT,3,2003-02-09 02:33:59,ACTIVO
1007298,6001,4,Av. Panamericana 7495,BT,2,2003-12-13 19:08:29,ACTIVO
1007299,6002,20,Calle Grau 6011,BT,3,2017-03-15 03:15:31,ACTIVO
1007300,6003,38,Psje. Grau 6730,BT,4,2017-09-12 23:02:49,ACTIVO
1007301,6003,38,Av. Bolívar 3284,BT,3,2013-06-13 10:46:00,ACTIVO
1007302,6004,27,Jr. La Molina 8468,BT,8,2016-01-24 20:15:47,ACTIVO
1007303,6004,27,Av. Universitaria 6589,BT,1,2005-03-06 05:49:41,ACTIVO
1007304,6005,9,Calle El Sol 9745,BT,5,2004-03-31 22:28:05,ACTIVO
1007305,6005,9,Pasaje Grau 4375,MT,4,2017-11-30 22:03:56,ACTIVO
1007306,6005,9,Calle Panamericana 4680,BT,6,2013-02-13 14:19:52,ACTIVO
1007307,6006,43,Pasaje Venezuela 4048,BT,2,2001-11-10 23:26:31,ACTIVO
1007308,6006,43,Jr. Panamericana 175,BT,7,2015-08-21 05:31:02,ACTIVO
1007309,6006,43,Av. Venezuela 3806,BT,4,2004-05-08 03:21:59,ACTIVO
1007310,6007,2,Av. Panamericana 1905,BT,6,2019-04-08 08:32:41,ACTIVO
1007311,6007,2,Pasaje Los Pinos 4251,BT,8,2006-09-05 05:38:37,ACTIVO
1007312,6008,15,Calle Panamericana 9518,MT,7,2008-09-24 00:58:00,ACTIVO
1007313,6009,29,Av. Bolívar 2058,BT,2,2018-12-17 22:38:32,ACTIVO
1007314,6010,4,Jr. Universitaria 9537,BT,1,2020-12-11 06:26:27,ACTIVO
1007315,6011,26,Calle Progreso 5714,BT,7,2007-02-24 01:55:44,ACTIVO
1007316,6011,26,Psje. Universitaria 2995,BT,8,2010-10-08 15:03:38,ACTIVO
1007317,6012,40,Psje. Progreso 488,BT,8,2005-09-04 00:07:48,ACTIVO
1007318,6013,20,Jr. Grau 3231,BT,6,2016-11-01 03:08:38,ACTIVO
1007319,6014,5,Jr. Venezuela 8229,BT,4,2019-04-25 21:56:19,ACTIVO
1007320,6015,19,Calle Venezuela 9113,BT,5,2023-10-06 00:00:00,ACTIVO
1007321,6016,3,Av. Venezuela 5994,BT,4,2003-11-21 08:09:00,ACTIVO
1007322,6017,24,Jr. Progreso 5314,BT,1,2000-08-01 10:05:22,ACTIVO
1007323,6017,24,Calle Panamericana 7727,BT,2,2012-01-11 19:36:16,ACTIVO
1007324,6018,15,Jr. El Sol 6498,BT,2,2016-02-23 17:54:31,ACTIVO
1007325,6019,7,Psje. Bolívar 3675,BT,3,2013-08-09 21:03:51,ACTIVO
1007326,6020,28,Psje. El Sol 9608,BT,7,2019-09-28 01:17:02,ACTIVO
1007327,6021,28,Calle La Molina 6260,BT,6,2015-08-01 22:48:19,ACTIVO
1007328,6022,15,Jr. San Martín 5677,MT,2,2015-11-26 10:25:40,ACTIVO
1007329,6023,27,Jr. El Sol 8463,BT,8,2008-06-13 20:04:38,ACTIVO
1007330,6024,13,Calle Panamericana 2543,BT,7,2000-07-24 17:50:15,ACTIVO
1007331,6025,15,Calle Los Pinos 2892,BT,4,2013-02-13 16:11:29,ACTIVO
1007332,6026,38,Jr. Universitaria 4057,BT,8,2002-06-08 23:33:41,ACTIVO
1007333,6027,10,Pasaje Venezuela 3643,BT,6,2008-02-15 14:51:40,ACTIVO
1007334,6028,26,Psje. La Molina 5861,BT,8,2010-06-27 15:20:45,ACTIVO
1007335,6029,9,Pasaje San Martín 418,BT,2,2008-06-15 13:59:07,ACTIVO
1007336,6030,6,Psje. Venezuela 6365,BT,5,2019-03-12 22:55:33,ACTIVO
1007337,6030,6,Calle Los Pinos 8417,BT,4,2001-02-09 21:00:34,ACTIVO
1007338,6031,43,Psje. Bolívar 2052,BT,4,2017-11-27 16:50:35,ACTIVO
1007339,6032,9,Psje. Panamericana 647,BT,3,2003-10-09 21:27:46,INACTIVO
1007340,6033,18,Av. Bolívar 4623,BT,5,2007-10-27 14:54:01,ACTIVO
1007341,6033,18,Psje. Panamericana 415,BT,3,2018-05-31 16:33:35,ACTIVO
1007342,6034,20,Psje. Los Pinos 1588,BT,3,2003-09-12 06:35:59,ACTIVO
1007343,6035,5,Av. Universitaria 991,BT,6,2002-06-19 02:15:20,ACTIVO
1007344,6036,4,Calle Panamericana 820,BT,8,2011-06-05 06:46:29,ACTIVO
1007345,6037,26,Pasaje Bolívar 9151,BT,5,2002-01-10 15:35:15,ACTIVO
1007346,6038,9,Jr. Universitaria 9113,BT,6,2009-12-27 01:43:59,ACTIVO
1007347,6039,24,Calle Universitaria 3656,BT,4,2008-01-09 22:27:13,ACTIVO
1007348,6040,7,Psje. Universitaria 5071,BT,2,2020-06-22 13:16:29,ACTIVO
1007349,6041,7,Jr. Los Pinos 5609,BT,2,2004-08-12 11:30:54,ACTIVO
1007350,6042,28,Av. El Sol 2018,BT,2,2016-12-24 11:00:34,ACTIVO
1007351,6043,11,Av. Grau 5875,BT,5,2010-08-30 23:48:52,ACTIVO
1007352,6043,11,Calle La Molina 4700,BT,5,2002-05-29 20:51:50,ACTIVO
1007353,6044,29,Pasaje El Sol 2815,BT,7,2008-07-28 02:20:35,ACTIVO
1007354,6045,26,Pasaje La Molina 9909,BT,5,2018-05-15 19:05:22,ACTIVO
1007355,6045,26,Jr. El Sol 784,BT,5,2011-03-11 13:02:03,ACTIVO
1007356,6046,3,Jr. Grau 3610,BT,6,2011-09-03 16:22:36,ACTIVO
1007357,6046,3,Jr. Grau 8190,BT,1,2009-09-04 07:32:59,SUSPENDIDO
1007358,6047,27,Pasaje Grau 4013,BT,7,2020-01-16 05:54:44,ACTIVO
1007359,6048,34,Calle Los Pinos 4587,BT,5,2001-05-31 20:38:14,ACTIVO
1007360,6048,34,Psje. San Martín 8317,BT,2,2000-07-24 11:28:44,ACTIVO
1007361,6049,30,Pasaje Venezuela 8864,BT,1,2008-01-04 04:36:18,ACTIVO
1007362,6050,22,Calle La Molina 707,BT,4,2020-07-04 13:06:10,ACTIVO
1007363,6050,22,Psje. La Molina 5103,BT,3,2000-11-25 18:51:16,ACTIVO
1007364,6051,15,Jr. La Molina 5555,MT,4,2019-05-15 07:46:22,ACTIVO
1007365,6052,15,Jr. Los Pinos 8906,BT,2,2004-06-01 00:18:39,ACTIVO
1007366,6053,4,Av. Los Pinos 4076,BT,6,2000-12-20 09:46:44,ACTIVO
1007367,6053,4,Pasaje San Martín 7761,BT,8,2015-02-03 23:39:20,ACTIVO
1007368,6054,42,Pasaje La Molina 1293,BT,5,2017-03-28 04:16:00,ACTIVO
1007369,6055,40,Jr. Progreso 3590,BT,4,2008-09-06 20:26:54,ACTIVO
1007370,6056,37,Av. Panamericana 6584,BT,3,2013-02-19 00:47:03,ACTIVO
1007371,6056,37,Calle Venezuela 6656,BT,5,2017-02-08 21:23:24,ACTIVO
1007372,6057,15,Pasaje El Sol 8159,BT,1,2019-08-14 05:41:58,ACTIVO
1007373,6058,29,Pasaje Universitaria 2085,BT,4,2010-07-02 20:21:51,ACTIVO
1007374,6059,3,Calle Progreso 3438,BT,5,2015-08-15 01:24:20,ACTIVO
1007375,6060,39,Jr. Bolívar 2014,BT,3,2005-12-15 22:28:35,ACTIVO
1007376,6060,39,Jr. Panamericana 6720,BT,3,2001-08-05 00:46:00,ACTIVO
1007377,6061,39,Psje. La Molina 4348,BT,4,2003-06-12 08:55:11,ACTIVO
1007378,6062,42,Jr. Grau 596,BT,2,2012-02-02 17:50:35,ACTIVO
1007379,6063,29,Av. Grau 7487,BT,4,2007-03-11 21:42:12,ACTIVO
1007380,6063,29,Av. San Martín 6178,BT,7,2017-08-02 21:33:13,ACTIVO
1007381,6064,15,Psje. Venezuela 4664,MT,7,2014-05-26 08:24:02,INACTIVO
1007382,6065,43,Jr. El Sol 8956,BT,3,2005-07-07 20:47:26,ACTIVO
1007383,6066,35,Calle Los Pinos 5604,BT,5,2022-12-28 00:00:00,ACTIVO
